,avgSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
96,0.0,0.0440521240234,-0.944244384766,0.263824462891,-0.0106499811992,-0.00415746077772,0.000959270624647,0.00332903938401,0.0020321412658,0.00131334363225,0.00165318640604,0.000784041578296,0.00122820073936,False
97,0.0,0.0433807373047,-0.943664550781,0.262496948242,-0.0117519972583,-0.00416438499656,0.000940095864798,0.00191197761858,0.00131886319553,0.00185637033877,0.000748808926163,0.000877439469257,0.000975461963201,False
98,0.0,0.0443420410156,-0.944213867188,0.265090942383,-0.0128087395788,-0.00415772709383,0.000937432703708,0.0028468518853,0.0015769228267,0.00249821168463,0.0010373639529,0.00100204087678,0.000446730990169,False
99,0.0,0.0435333251953,-0.942977905273,0.264343261719,-0.011714713003,-0.00416465131267,-0.000117711720182,0.00205205090896,0.00285127802741,0.00205089326583,0.00072867485731,0.00136758505,0.000740032279558,False
100,0.0,0.0411224365234,-0.943176269531,0.264221191406,-0.011744007775,-0.00309406055445,0.000953677986357,0.000911398159039,0.00286199324367,0.00259560379251,0.00123248164407,0.00122885727611,0.000713534818402,False
101,0.0,0.0416870117188,-0.943908691406,0.263671875,-0.0117506656778,-0.00308740265173,0.000953944302466,0.000993080318175,0.00203751976473,0.00105382165572,0.00153691353923,0.000869478644561,0.00117870844757,False
102,0.0,0.0436706542969,-0.945220947266,0.263320922852,-0.0106872654545,-0.00415719446161,0.00198991396651,0.0017913006734,0.00117922789664,0.00106356301651,0.00155157671171,0.00110340639302,0.00149679986187,False
103,0.0,0.0453948974609,-0.943801879883,0.263671875,-0.0117373498723,-0.0041569281455,0.00305597735087,0.00264995035572,0.00150730612976,0.00163921427373,0.00151291104164,0.000668588929271,0.00168452669446,False
104,0.0,0.050048828125,-0.943023681641,0.264602661133,-0.0127714553236,-0.00309459318667,0.00414387865616,0.00499703041983,0.00219190496983,0.00199358413293,0.00119835803011,0.000841516703447,0.00253871806506,False
105,0.0,0.0451049804688,-0.943267822266,0.269134521484,-0.011729360389,-0.00415772709383,0.00202533400901,0.00292308779271,0.00281733246363,0.00410652699076,0.0015355876759,0.000548561545383,0.00146780353846,False
106,0.420000001788,0.129379272461,-0.805023193359,0.615707397461,0.0254502326412,0.061524347503,0.0456878600809,0.0305980684357,0.0466009393818,0.11000024816,0.0223610964861,0.0300778800508,0.034329017133,False
107,4.56499991417,0.363891601562,-0.678588867188,0.607223510742,0.0473965442362,0.193684781863,0.127675671084,0.144143371791,0.081115181051,0.0753749021876,0.0528717388203,0.109352250079,0.0760838457707,False
108,9.10000038147,0.307952880859,-0.815216064453,0.420394897461,0.0286177964418,0.297497197999,0.0935027869244,0.158912967198,0.100066356159,0.0756782151092,0.0674630848819,0.1403462777,0.0736417660365,False
109,11.6680001259,0.272567749023,-0.544906616211,0.493606567383,0.163976953587,0.224041089864,0.175577949611,0.169473060223,0.176981429039,0.131878250537,0.0842365674881,0.137600231168,0.107233146055,False
110,13.0709997177,0.499237060547,-0.734039306641,0.336318969727,0.121620441713,0.379306577209,0.181080040423,0.185851558865,0.103056939109,0.0763666738617,0.0723162404532,0.177636403017,0.114132334323,False
111,14.1209998131,0.493881225586,-0.749893188477,0.442321777344,0.16034093975,0.184093673513,0.211248062936,0.263955703313,0.108924451058,0.0941116594137,0.0893760537597,0.146258075559,0.135667814618,False
112,14.6760000229,-0.00328063964844,-0.858474731445,0.204299926758,0.105596734067,0.094388820619,0.0778231596904,0.0658613786993,0.0884478817395,0.0514443766856,0.0428636447604,0.0736883044296,0.0757310689071,False
113,13.6789999008,0.213577270508,-0.899459838867,0.233917236328,0.0635896289284,0.169916069134,0.281672961118,0.135931172277,0.0528242675718,0.06160787233,0.0531523691713,0.11616878088,0.130155314352,False
114,12.9710000038,0.273361206055,-0.871231079102,0.17822265625,0.114941233699,0.210463495678,0.0867862946552,0.131380794527,0.0987094457648,0.101994243388,0.072460847085,0.112469998279,0.0808710734211,False
115,10.1080002785,0.0987396240234,-0.955078125,-0.00604248046875,0.0194791591612,0.0355785005829,0.122406873183,0.143444476564,0.056112731654,0.0606375679869,0.0415574817761,0.113359845096,0.0660628440533,False
116,5.85100002289,-0.00643920898438,-0.858901977539,0.452255249023,0.283688974063,-0.352321298515,0.33584165769,0.147346110861,0.160674141059,0.143073079292,0.0972894724156,0.133450602501,0.075999876278,False
117,5.93899998665,0.162628173828,-0.750823974609,0.660568237305,0.0982943463576,0.0882350542882,0.224873327705,0.12502651815,0.0545646017886,0.0803017747148,0.081702715708,0.161408189411,0.0792797400496,False
118,9.56799964905,0.08251953125,-0.805801391602,0.600234985352,0.132665103386,0.130615001979,0.0944311648804,0.0672065503667,0.0556716616548,0.0542202575763,0.063155383782,0.119699096535,0.0864957122064,False
119,12.7560001373,0.187088012695,-0.618225097656,0.512161254883,0.128085531576,0.11109323224,0.246409778808,0.121395731119,0.161408069413,0.0819439616594,0.0843147641592,0.180864024446,0.106645764482,False
120,13.7660000801,0.345809936523,-0.713439941406,0.528930664062,0.180428098588,0.236189631809,0.170446570823,0.171952200359,0.184355612615,0.122996372837,0.0924820490271,0.125161968147,0.129112364679,False
121,13.7630001068,0.341842651367,-0.796142578125,0.416259765625,0.06253341924,0.248828728026,0.226111963928,0.146075501247,0.0570118317649,0.0665928224445,0.0660859568642,0.141537397192,0.118621419933,False
